assignment_id,employee_id,role_id,year_month,hours_worked,customer_id,earned_amount
560,E0083,ROL010,2024-07,6.5,C017,175.5
561,E0083,ROL010,2024-07,8,C036,216
562,E0084,ROL001,2024-07,45,C001,1935
563,E0084,ROL006,2024-07,3.5,C005,105
564,E0091,ROL009,2024-07,7.5,C005,172.5
565,E0096,ROL003,2024-07,11.5,C039,356.5
566,E0096,ROL003,2024-07,7,C012,217
567,E0096,ROL003,2024-07,4,C005,124
568,E0096,ROL003,2024-07,8.5,C005,263.5
569,E0104,ROL003,2024-07,27,C002,837
570,E0104,ROL003,2024-07,13.5,C001,418.5
571,E0104,ROL003,2024-07,13.5,C002,418.5
572,E0104,ROL003,2024-07,11,C018,341
573,E0104,ROL006,2024-07,8.5,C037,255
574,E0104,ROL006,2024-07,11,C019,330
575,E0105,ROL006,2024-07,33.5,C002,1005
576,E0105,ROL006,2024-07,11,C001,330
577,E0105,ROL006,2024-07,16.5,C001,495
578,E0105,ROL006,2024-07,33.5,C001,1005
579,E0111,ROL006,2024-07,4.5,C042,135
580,E0111,ROL006,2024-07,3.5,C005,105
581,E0111,ROL006,2024-07,6,C007,180
582,E0114,ROL008,2024-07,7.5,C005,277.5
583,E0117,ROL001,2024-07,6.5,C005,279.5
584,E0117,ROL001,2024-07,1.5,C019,64.5
585,E0117,ROL004,2024-07,5.5,C026,159.5
586,E0118,ROL001,2024-07,5.5,C026,236.5
587,E0118,ROL001,2024-07,6.5,C005,279.5
588,E0118,ROL001,2024-07,8.5,C032,365.5
589,E0119,ROL008,2024-07,5.5,C021,203.5
590,E0119,ROL008,2024-07,12.5,C001,462.5
591,E0119,ROL008,2024-07,25.5,C001,943.5
592,E0119,ROL010,2024-07,8,C013,216
593,E0119,ROL010,2024-07,11,C006,297
594,E0120,ROL001,2024-07,13,C001,559
595,E0120,ROL006,2024-07,11.5,C005,345
596,E0120,ROL006,2024-07,3.5,C005,105
597,E0120,ROL006,2024-07,5.5,C005,165
598,E0001,ROL003,2024-08,29.5,C001,914.5
599,E0001,ROL003,2024-08,59,C002,1829
600,E0001,ROL003,2024-08,16.5,C018,511.5
601,E0001,ROL006,2024-08,16.5,C006,495
602,E0001,ROL006,2024-08,25,C007,750
603,E0001,ROL006,2024-08,60,C005,1800
604,E0003,ROL008,2024-08,14,C002,518
605,E0003,ROL008,2024-08,14,C001,518
606,E0003,ROL008,2024-08,18,C018,666
607,E0003,ROL010,2024-08,10.5,C002,283.5
608,E0003,ROL010,2024-08,17.5,C010,472.5
609,E0003,ROL010,2024-08,5.5,C012,148.5
610,E0003,ROL010,2024-08,5.5,C014,148.5
611,E0006,ROL001,2024-08,35,C012,1505
612,E0006,ROL001,2024-08,14,C001,602
613,E0007,ROL001,2024-08,16.5,C040,709.5
614,E0007,ROL001,2024-08,49,C005,2107
615,E0007,ROL001,2024-08,20.5,C010,881.5
616,E0007,ROL008,2024-08,21.5,C005,795.5
617,E0007,ROL008,2024-08,32,C002,1184
618,E0007,ROL008,2024-08,32,C001,1184
619,E0007,ROL010,2024-08,1,C021,27
620,E0007,ROL010,2024-08,6,C001,162
621,E0008,ROL003,2024-08,21.5,C001,666.5
622,E0008,ROL003,2024-08,18,C009,558
623,E0008,ROL003,2024-08,14.5,C001,449.5
624,E0008,ROL005,2024-08,9.5,C001,266
625,E0011,ROL003,2024-08,14,C002,434
626,E0012,ROL008,2024-08,44,C005,1628
627,E0012,ROL008,2024-08,12,C016,444
628,E0012,ROL008,2024-08,12,C020,444
629,E0012,ROL008,2024-08,22,C002,814
630,E0012,ROL010,2024-08,18.5,C001,499.5
631,E0012,ROL010,2024-08,27.5,C001,742.5
632,E0012,ROL010,2024-08,27.5,C002,742.5
633,E0015,ROL001,2024-08,38.5,C019,1655.5
634,E0015,ROL001,2024-08,19,C015,817
635,E0015,ROL001,2024-08,19,C016,817
636,E0015,ROL008,2024-08,9,C018,333
637,E0015,ROL008,2024-08,3,C008,111
638,E0015,ROL008,2024-08,5.5,C005,203.5
639,E0020,ROL008,2024-08,21.5,C002,795.5
640,E0020,ROL008,2024-08,21.5,C001,795.5
641,E0020,ROL008,2024-08,64.5,C001,2386.5
642,E0020,ROL008,2024-08,64.5,C001,2386.5
643,E0020,ROL010,2024-08,8.5,C015,229.5
644,E0023,ROL003,2024-08,18,C013,558
645,E0023,ROL003,2024-08,65,C001,2015
646,E0023,ROL003,2024-08,21.5,C002,666.5
647,E0023,ROL003,2024-08,21.5,C005,666.5
648,E0023,ROL006,2024-08,35.5,C002,1065
649,E0023,ROL006,2024-08,35.5,C005,1065
650,E0023,ROL006,2024-08,29.5,C016,885
651,E0024,ROL001,2024-08,6.5,C037,279.5
652,E0024,ROL001,2024-08,14.5,C002,623.5
653,E0024,ROL001,2024-08,12,C010,516
654,E0024,ROL004,2024-08,38.5,C035,1116.5
655,E0024,ROL005,2024-08,38,C002,1064
656,E0024,ROL005,2024-08,10.5,C013,294
657,E0024,ROL005,2024-08,12.5,C002,350
658,E0025,ROL001,2024-08,24.5,C002,1053.5
659,E0025,ROL001,2024-08,20.5,C007,881.5
660,E0025,ROL001,2024-08,32.5,C045,1397.5
661,E0025,ROL001,2024-08,20.5,C006,881.5
662,E0028,ROL001,2024-08,25.5,C005,1096.5
663,E0028,ROL001,2024-08,17,C002,731
664,E0028,ROL001,2024-08,34,C035,1462
665,E0028,ROL001,2024-08,42.5,C014,1827.5
666,E0030,ROL001,2024-08,40.5,C001,1741.5
667,E0030,ROL001,2024-08,13.5,C032,580.5
668,E0030,ROL001,2024-08,20,C005,860
669,E0030,ROL001,2024-08,40.5,C002,1741.5
670,E0032,ROL001,2024-08,14.5,C001,623.5
671,E0032,ROL001,2024-08,43.5,C005,1870.5
672,E0032,ROL001,2024-08,43.5,C002,1870.5
673,E0032,ROL001,2024-08,9.5,C034,408.5
674,E0034,ROL001,2024-08,19.5,C017,838.5
675,E0034,ROL005,2024-08,45,C016,1260
676,E0034,ROL005,2024-08,18,C001,504
677,E0035,ROL001,2024-08,25.5,C018,1096.5
678,E0035,ROL001,2024-08,20.5,C032,881.5
679,E0035,ROL008,2024-08,14.5,C005,536.5
680,E0035,ROL010,2024-08,43.5,C018,1174.5
681,E0035,ROL010,2024-08,52,C002,1404
682,E0035,ROL010,2024-08,21.5,C012,580.5
683,E0037,ROL001,2024-08,29,C002,1247
684,E0038,ROL008,2024-08,19.5,C005,721.5
685,E0038,ROL008,2024-08,6.5,C002,240.5
686,E0038,ROL008,2024-08,5.5,C011,203.5
687,E0038,ROL008,2024-08,4,C040,148
688,E0038,ROL010,2024-08,8,C011,216
689,E0040,ROL001,2024-08,8,C013,344
690,E0040,ROL001,2024-08,29,C001,1247
691,E0041,ROL001,2024-08,3,C020,129
692,E0041,ROL001,2024-08,10.5,C002,451.5
693,E0041,ROL001,2024-08,10.5,C005,451.5
694,E0042,ROL007,2024-08,25,C001,525
695,E0042,ROL007,2024-08,25,C001,525
696,E0042,ROL007,2024-08,75,C001,1575
697,E0042,ROL007,2024-08,75,C002,1575
698,E0042,ROL009,2024-08,10,C020,230
699,E0042,ROL009,2024-08,6,C001,138
700,E0042,ROL009,2024-08,3.5,C012,80.5
701,E0042,ROL009,2024-08,6,C002,138
702,E0043,ROL002,2024-08,15,C001,375
703,E0043,ROL002,2024-08,18.5,C015,462.5
704,E0043,ROL004,2024-08,17,C017,493
705,E0043,ROL004,2024-08,62.5,C005,1812.5
706,E0043,ROL004,2024-08,62.5,C005,1812.5
707,E0045,ROL008,2024-08,13.5,C002,499.5
708,E0045,ROL008,2024-08,40.5,C002,1498.5
709,E0045,ROL008,2024-08,20,C001,740
710,E0045,ROL008,2024-08,11,C017,407
711,E0045,ROL010,2024-08,17,C002,459
712,E0052,ROL003,2024-08,28.5,C005,883.5
713,E0052,ROL003,2024-08,12.5,C046,387.5
714,E0052,ROL003,2024-08,15.5,C015,480.5
715,E0052,ROL006,2024-08,17.5,C001,525
716,E0052,ROL006,2024-08,26,C005,780
717,E0052,ROL006,2024-08,34.5,C046,1035
718,E0062,ROL001,2024-08,41,C005,1763
719,E0062,ROL001,2024-08,17,C009,731
720,E0062,ROL004,2024-08,11,C015,319
721,E0062,ROL004,2024-08,19.5,C005,565.5
722,E0062,ROL004,2024-08,13,C001,377
723,E0064,ROL001,2024-08,39.5,C037,1698.5
724,E0064,ROL001,2024-08,59.5,C005,2558.5
725,E0064,ROL001,2024-08,59.5,C001,2558.5
726,E0064,ROL006,2024-08,10.5,C013,315
727,E0064,ROL006,2024-08,25,C036,750
728,E0064,ROL006,2024-08,31.5,C015,945
729,E0067,ROL001,2024-08,13,C039,559
730,E0067,ROL001,2024-08,5.5,C020,236.5
731,E0067,ROL001,2024-08,10,C002,430
732,E0067,ROL004,2024-08,29,C001,841
733,E0067,ROL004,2024-08,29,C005,841
734,E0067,ROL004,2024-08,39,C042,1131
735,E0067,ROL004,2024-08,19.5,C046,565.5
736,E0068,ROL008,2024-08,58,C001,2146
737,E0068,ROL008,2024-08,24,C014,888
738,E0068,ROL008,2024-08,19,C005,703
739,E0068,ROL008,2024-08,29,C005,1073
740,E0068,ROL010,2024-08,60.5,C001,1633.5
741,E0069,ROL001,2024-08,89.5,C002,3848.5
742,E0069,ROL001,2024-08,74.5,C013,3203.5
743,E0071,ROL003,2024-08,23.5,C002,728.5
744,E0071,ROL003,2024-08,23.5,C001,728.5
745,E0071,ROL003,2024-08,71,C002,2201
746,E0072,ROL001,2024-08,7,C012,301
747,E0072,ROL002,2024-08,17.5,C005,437.5
748,E0072,ROL002,2024-08,29.5,C015,737.5
749,E0072,ROL002,2024-08,29.5,C012,737.5
750,E0073,ROL001,2024-08,14.5,C005,623.5
751,E0073,ROL001,2024-08,29,C029,1247
752,E0073,ROL001,2024-08,36.5,C016,1569.5
753,E0073,ROL003,2024-08,50.5,C008,1565.5
754,E0073,ROL003,2024-08,20,C005,620
755,E0073,ROL003,2024-08,60.5,C001,1875.5
756,E0075,ROL003,2024-08,49.5,C010,1534.5
757,E0075,ROL003,2024-08,29.5,C005,914.5
758,E0075,ROL006,2024-08,16.5,C033,495
759,E0075,ROL006,2024-08,25,C001,750
760,E0075,ROL006,2024-08,16.5,C005,495
761,E0076,ROL003,2024-08,28.5,C002,883.5
762,E0076,ROL003,2024-08,19,C001,589
763,E0076,ROL003,2024-08,12.5,C039,387.5
764,E0076,ROL006,2024-08,15,C002,450
765,E0076,ROL006,2024-08,45,C005,1350
766,E0076,ROL006,2024-08,37.5,C015,1125
767,E0077,ROL003,2024-08,13.5,C029,418.5
768,E0079,ROL001,2024-08,15,C005,645
769,E0079,ROL001,2024-08,10,C005,430
770,E0079,ROL001,2024-08,12.5,C019,537.5
771,E0080,ROL005,2024-08,42,C005,1176
772,E0080,ROL005,2024-08,35,C007,980
773,E0080,ROL006,2024-08,31,C001,930
774,E0080,ROL006,2024-08,20.5,C005,615
775,E0082,ROL001,2024-08,20,C005,860
776,E0082,ROL001,2024-08,30.5,C002,1311.5
777,E0082,ROL001,2024-08,20,C037,860
778,E0083,ROL008,2024-08,50,C011,1850
779,E0083,ROL008,2024-08,30,C002,1110
780,E0083,ROL008,2024-08,40,C041,1480
781,E0083,ROL008,2024-08,60,C001,2220
782,E0083,ROL010,2024-08,21.5,C015,580.5
783,E0083,ROL010,2024-08,14,C014,378
784,E0084,ROL001,2024-08,14.5,C017,623.5
785,E0084,ROL001,2024-08,9,C001,387
786,E0084,ROL001,2024-08,6,C005,258
787,E0084,ROL001,2024-08,5,C019,215
788,E0084,ROL006,2024-08,40,C002,1200
789,E0084,ROL006,2024-08,13,C002,390
790,E0084,ROL006,2024-08,13,C001,390
791,E0084,ROL006,2024-08,16.5,C018,495
792,E0091,ROL009,2024-08,21,C002,483
793,E0096,ROL003,2024-08,19,C001,589
794,E0096,ROL003,2024-08,38.5,C033,1193.5
795,E0096,ROL003,2024-08,29,C005,899
796,E0104,ROL006,2024-08,31.5,C001,945
797,E0104,ROL006,2024-08,52.5,C014,1575
798,E0104,ROL006,2024-08,17.5,C014,525
799,E0104,ROL006,2024-08,31.5,C005,945
800,E0105,ROL003,2024-08,38.5,C007,1193.5
801,E0105,ROL003,2024-08,15,C027,465
802,E0105,ROL003,2024-08,12.5,C006,387.5
803,E0105,ROL003,2024-08,23,C001,713
804,E0105,ROL006,2024-08,29,C001,870
805,E0105,ROL006,2024-08,58.5,C005,1755
806,E0105,ROL006,2024-08,58.5,C005,1755
807,E0111,ROL006,2024-08,27,C016,810
808,E0111,ROL006,2024-08,32.5,C002,975
809,E0111,ROL006,2024-08,41,C006,1230
810,E0111,ROL006,2024-08,49,C001,1470
811,E0114,ROL008,2024-08,46,C029,1702
812,E0115,ROL001,2024-08,23.5,C005,1010.5
813,E0115,ROL001,2024-08,10.5,C042,451.5
814,E0115,ROL001,2024-08,15.5,C002,666.5
815,E0117,ROL001,2024-08,31,C002,1333
816,E0117,ROL001,2024-08,25.5,C010,1096.5
817,E0117,ROL001,2024-08,20.5,C005,881.5
818,E0117,ROL001,2024-08,51.5,C015,2214.5
819,E0117,ROL004,2024-08,4,C024,116
820,E0117,ROL004,2024-08,1.5,C011,43.5
821,E0117,ROL004,2024-08,5,C020,145
822,E0117,ROL004,2024-08,2,C005,58
823,E0118,ROL001,2024-08,28,C002,1204
824,E0118,ROL001,2024-08,11.5,C013,494.5
825,E0119,ROL008,2024-08,12,C005,444
826,E0119,ROL008,2024-08,18.5,C001,684.5
827,E0119,ROL010,2024-08,42.5,C005,1147.5
828,E0120,ROL001,2024-08,7,C010,301
829,E0120,ROL001,2024-08,17.5,C005,752.5
830,E0120,ROL001,2024-08,14.5,C016,623.5
831,E0120,ROL006,2024-08,18,C001,540
832,E0120,ROL006,2024-08,12,C005,360
833,E0120,ROL006,2024-08,36.5,C001,1095
834,E0001,ROL003,2024-09,22,C002,704
835,E0001,ROL003,2024-09,7,C002,224
836,E0001,ROL006,2024-09,6,C025,186
837,E0003,ROL008,2024-09,42,C042,1596
838,E0003,ROL008,2024-09,63,C001,2394
839,E0003,ROL008,2024-09,31.5,C002,1197
840,E0003,ROL010,2024-09,13.5,C014,378
841,E0003,ROL010,2024-09,48.5,C001,1358
842,E0006,ROL001,2024-09,13.5,C045,594
843,E0006,ROL001,2024-09,9,C041,396
844,E0006,ROL001,2024-09,13.5,C002,594
845,E0007,ROL001,2024-09,52.5,C017,2310
846,E0007,ROL001,2024-09,63,C001,2772
847,E0007,ROL001,2024-09,63,C005,2772
848,E0007,ROL001,2024-09,21,C001,924
849,E0007,ROL008,2024-09,21,C005,798
850,E0007,ROL008,2024-09,17.5,C006,665
851,E0007,ROL008,2024-09,26.5,C020,1007
852,E0007,ROL010,2024-09,8.5,C002,238
853,E0007,ROL010,2024-09,21,C006,588
854,E0007,ROL010,2024-09,21,C012,588
855,E0008,ROL003,2024-09,54.5,C013,1744
856,E0008,ROL003,2024-09,65.5,C005,2096
857,E0008,ROL005,2024-09,66,C005,1914
858,E0010,ROL002,2024-09,23.5,C049,611
859,E0010,ROL002,2024-09,35.5,C001,923
860,E0010,ROL002,2024-09,17.5,C002,455
861,E0011,ROL003,2024-09,12,C005,384
862,E0011,ROL003,2024-09,12,C005,384
863,E0011,ROL003,2024-09,24,C044,768
864,E0012,ROL008,2024-09,24,C002,912
865,E0012,ROL008,2024-09,48,C041,1824
866,E0012,ROL008,2024-09,16,C026,608
867,E0012,ROL008,2024-09,60,C014,2280
868,E0012,ROL010,2024-09,58,C001,1624
869,E0015,ROL001,2024-09,5.5,C015,242
870,E0015,ROL001,2024-09,11,C017,484
871,E0015,ROL001,2024-09,13.5,C001,594
872,E0015,ROL008,2024-09,7.5,C009,285
873,E0015,ROL008,2024-09,9,C002,342
874,E0020,ROL008,2024-09,22,C001,836
875,E0020,ROL010,2024-09,11.5,C050,322
876,E0020,ROL010,2024-09,22,C020,616
877,E0023,ROL003,2024-09,24,C009,768
878,E0023,ROL006,2024-09,20.5,C017,635.5
879,E0024,ROL001,2024-09,10,C002,440
880,E0024,ROL001,2024-09,20,C026,880
881,E0024,ROL001,2024-09,10,C005,440
882,E0024,ROL001,2024-09,15,C005,660
883,E0024,ROL004,2024-09,16,C005,480
884,E0024,ROL005,2024-09,16,C002,464
885,E0024,ROL005,2024-09,21.5,C040,623.5
886,E0024,ROL005,2024-09,27,C016,783
887,E0025,ROL001,2024-09,27,C001,1188
888,E0025,ROL001,2024-09,18,C005,792
889,E0025,ROL001,2024-09,12,C031,528
890,E0028,ROL001,2024-09,21.5,C002,946
891,E0028,ROL001,2024-09,21.5,C002,946
892,E0028,ROL001,2024-09,32.5,C001,1430
893,E0030,ROL001,2024-09,33,C012,1452
894,E0030,ROL001,2024-09,26.5,C023,1166
895,E0032,ROL001,2024-09,13.5,C048,594
896,E0032,ROL001,2024-09,25.5,C019,1122
897,E0034,ROL001,2024-09,45,C002,1980
898,E0034,ROL001,2024-09,18.5,C020,814
899,E0034,ROL001,2024-09,22.5,C001,990
900,E0034,ROL005,2024-09,43,C005,1247
901,E0035,ROL001,2024-09,20.5,C016,902
902,E0035,ROL001,2024-09,13.5,C009,594
903,E0035,ROL001,2024-09,50,C002,2200
904,E0035,ROL008,2024-09,20.5,C002,779
905,E0035,ROL008,2024-09,34,C019,1292
906,E0035,ROL008,2024-09,13.5,C001,513
907,E0035,ROL010,2024-09,14.5,C005,406
908,E0035,ROL010,2024-09,12,C016,336
909,E0035,ROL010,2024-09,44.5,C002,1246
910,E0037,ROL001,2024-09,6.5,C018,286
911,E0037,ROL001,2024-09,20,C009,880
912,E0037,ROL001,2024-09,10,C015,440
913,E0037,ROL001,2024-09,16,C047,704
914,E0038,ROL008,2024-09,55.5,C005,2109
915,E0038,ROL008,2024-09,55.5,C001,2109
916,E0038,ROL008,2024-09,23,C013,874
917,E0038,ROL008,2024-09,27.5,C005,1045
918,E0038,ROL010,2024-09,15.5,C040,434
919,E0038,ROL010,2024-09,19.5,C018,546
920,E0038,ROL010,2024-09,19.5,C015,546
921,E0040,ROL001,2024-09,56,C002,2464
922,E0040,ROL001,2024-09,18.5,C001,814
923,E0040,ROL001,2024-09,56,C002,2464
924,E0040,ROL001,2024-09,28,C001,1232
925,E0041,ROL001,2024-09,31,C039,1364
926,E0041,ROL001,2024-09,12.5,C020,550
927,E0042,ROL007,2024-09,28.5,C001,627
928,E0042,ROL007,2024-09,19,C001,418
929,E0042,ROL007,2024-09,15.5,C019,341
930,E0042,ROL009,2024-09,11,C049,264
931,E0042,ROL009,2024-09,17,C005,408
932,E0042,ROL009,2024-09,25.5,C001,612
933,E0042,ROL009,2024-09,51,C005,1224
934,E0043,ROL002,2024-09,6.5,C002,169
935,E0043,ROL002,2024-09,16.5,C018,429
936,E0043,ROL002,2024-09,10,C005,260
937,E0043,ROL002,2024-09,6.5,C035,169
938,E0043,ROL004,2024-09,14,C010,420
939,E0043,ROL004,2024-09,5.5,C002,165
940,E0043,ROL004,2024-09,5.5,C001,165
941,E0043,ROL004,2024-09,5.5,C005,165
942,E0045,ROL008,2024-09,12.5,C031,475
943,E0045,ROL008,2024-09,25,C025,950
944,E0045,ROL008,2024-09,15.5,C016,589
945,E0045,ROL010,2024-09,54,C002,1512
946,E0045,ROL010,2024-09,45,C008,1260
947,E0045,ROL010,2024-09,27,C005,756
948,E0045,ROL010,2024-09,12,C030,336
949,E0052,ROL003,2024-09,37,C001,1184
950,E0052,ROL003,2024-09,10,C013,320
951,E0052,ROL006,2024-09,17,C002,527
952,E0052,ROL006,2024-09,11.5,C001,356.5
953,E0052,ROL006,2024-09,11.5,C002,356.5
954,E0057,ROL008,2024-09,51,C012,1938
955,E0057,ROL008,2024-09,51,C018,1938
956,E0057,ROL008,2024-09,20,C001,760
957,E0061,ROL008,2024-09,26,C005,988
958,E0061,ROL008,2024-09,11.5,C038,437
959,E0061,ROL008,2024-09,17.5,C001,665
960,E0061,ROL008,2024-09,14.5,C016,551
961,E0062,ROL001,2024-09,16,C006,704
962,E0062,ROL001,2024-09,19.5,C002,858
963,E0062,ROL001,2024-09,29,C002,1276
964,E0062,ROL001,2024-09,19.5,C046,858
965,E0062,ROL004,2024-09,13.5,C009,405
966,E0062,ROL004,2024-09,49,C002,1470
967,E0062,ROL004,2024-09,20.5,C016,615
968,E0062,ROL004,2024-09,16,C001,480
969,E0064,ROL001,2024-09,34.5,C017,1518
970,E0064,ROL001,2024-09,41.5,C001,1826
971,E0064,ROL006,2024-09,27.5,C001,852.5
972,E0064,ROL006,2024-09,27.5,C002,852.5
973,E0067,ROL001,2024-09,5,C030,220
974,E0067,ROL001,2024-09,11.5,C005,506
975,E0067,ROL001,2024-09,19,C017,836
976,E0067,ROL004,2024-09,8.5,C035,255
977,E0067,ROL004,2024-09,7,C019,210
978,E0068,ROL008,2024-09,15.5,C006,589
979,E0068,ROL010,2024-09,53.5,C011,1498
980,E0068,ROL010,2024-09,53.5,C012,1498
981,E0069,ROL001,2024-09,5.5,C047,242
982,E0069,ROL001,2024-09,8,C002,352
983,E0069,ROL001,2024-09,8,C002,352
984,E0069,ROL001,2024-09,4.5,C016,198
985,E0071,ROL003,2024-09,9,C020,288
986,E0071,ROL003,2024-09,10.5,C001,336
987,E0071,ROL003,2024-09,13,C006,416
988,E0072,ROL001,2024-09,24.5,C005,1078
989,E0072,ROL001,2024-09,37,C002,1628
990,E0072,ROL001,2024-09,37,C001,1628
991,E0072,ROL001,2024-09,37,C002,1628
992,E0072,ROL002,2024-09,10.5,C001,273
993,E0073,ROL001,2024-09,25,C020,1100
994,E0073,ROL001,2024-09,20,C043,880
995,E0073,ROL003,2024-09,22.5,C010,720
996,E0073,ROL003,2024-09,22.5,C008,720
997,E0073,ROL003,2024-09,18,C025,576
998,E0075,ROL003,2024-09,41.5,C008,1328
999,E0075,ROL006,2024-09,20.5,C002,635.5
1000,E0075,ROL006,2024-09,20.5,C005,635.5
1001,E0075,ROL006,2024-09,20.5,C038,635.5
1002,E0075,ROL006,2024-09,51.5,C006,1596.5
1003,E0076,ROL003,2024-09,19,C001,608
1004,E0076,ROL003,2024-09,28.5,C002,912
1005,E0076,ROL003,2024-09,28.5,C005,912
1006,E0076,ROL006,2024-09,25,C001,775
1007,E0076,ROL006,2024-09,20.5,C011,635.5
1008,E0077,ROL003,2024-09,6,C005,192
1009,E0077,ROL003,2024-09,3,C002,96
1010,E0077,ROL003,2024-09,5,C011,160
1011,E0079,ROL001,2024-09,16.5,C020,726
1012,E0080,ROL005,2024-09,12,C010,348
1013,E0080,ROL005,2024-09,36.5,C013,1058.5
1014,E0080,ROL006,2024-09,23.5,C002,728.5
1015,E0082,ROL001,2024-09,42.5,C008,1870
1016,E0082,ROL001,2024-09,17,C001,748
1017,E0082,ROL001,2024-09,25.5,C002,1122
1018,E0083,ROL008,2024-09,14,C016,532
1019,E0083,ROL010,2024-09,24.5,C001,686
1020,E0083,ROL010,2024-09,49,C002,1372
1021,E0083,ROL010,2024-09,16,C001,448
1022,E0083,ROL010,2024-09,24.5,C002,686
1023,E0084,ROL001,2024-09,14.5,C013,638
1024,E0084,ROL006,2024-09,61.5,C002,1906.5
1025,E0084,ROL006,2024-09,20.5,C001,635.5
1026,E0084,ROL006,2024-09,17,C018,527
1027,E0087,ROL001,2024-09,57.5,C001,2530
1028,E0087,ROL001,2024-09,24,C016,1056
1029,E0087,ROL001,2024-09,24,C008,1056
1030,E0087,ROL001,2024-09,28.5,C005,1254
1031,E0091,ROL009,2024-09,32.5,C001,780
1032,E0096,ROL003,2024-09,29.5,C002,944
1033,E0096,ROL003,2024-09,14.5,C002,464
1034,E0097,ROL002,2024-09,16.5,C001,429
1035,E0097,ROL002,2024-09,16.5,C001,429
1036,E0097,ROL002,2024-09,16.5,C002,429
1037,E0100,ROL003,2024-09,25,C001,800
1038,E0104,ROL006,2024-09,56.5,C001,1751.5
1039,E0104,ROL006,2024-09,15.5,C019,480.5
1040,E0104,ROL006,2024-09,18.5,C005,573.5
1041,E0104,ROL006,2024-09,56.5,C001,1751.5
1042,E0105,ROL003,2024-09,54.5,C002,1744
1043,E0105,ROL006,2024-09,26.5,C005,821.5
1044,E0105,ROL006,2024-09,80,C005,2480
1045,E0105,ROL006,2024-09,80,C001,2480
1046,E0105,ROL006,2024-09,80,C001,2480
1047,E0106,ROL001,2024-09,39,C001,1716
1048,E0106,ROL001,2024-09,21.5,C009,946
1049,E0106,ROL001,2024-09,32.5,C013,1430
1050,E0106,ROL001,2024-09,26,C002,1144
1051,E0111,ROL006,2024-09,10,C010,310
1052,E0111,ROL006,2024-09,36.5,C005,1131.5
1053,E0114,ROL008,2024-09,37.5,C033,1425
1054,E0114,ROL008,2024-09,18.5,C039,703
1055,E0114,ROL010,2024-09,35,C001,980
1056,E0115,ROL001,2024-09,21.5,C020,946
1057,E0115,ROL001,2024-09,26,C029,1144
1058,E0115,ROL001,2024-09,26,C002,1144
1059,E0117,ROL001,2024-09,48,C012,2112
1060,E0117,ROL001,2024-09,24,C015,1056
1061,E0117,ROL004,2024-09,22.5,C001,675
1062,E0118,ROL001,2024-09,19.5,C001,858
1063,E0118,ROL001,2024-09,59.5,C002,2618
1064,E0118,ROL001,2024-09,19.5,C005,858
1065,E0118,ROL001,2024-09,49.5,C010,2178
1066,E0119,ROL008,2024-09,37,C002,1406
1067,E0119,ROL008,2024-09,30.5,C008,1159
1068,E0119,ROL008,2024-09,18.5,C001,703
1069,E0119,ROL008,2024-09,15,C007,570
1070,E0119,ROL010,2024-09,13,C031,364
1071,E0119,ROL010,2024-09,16,C009,448
1072,E0119,ROL010,2024-09,58,C002,1624
1073,E0120,ROL001,2024-09,4.5,C044,198
1074,E0120,ROL001,2024-09,5.5,C014,242
1075,E0120,ROL006,2024-09,22,C002,682
1076,E0120,ROL006,2024-09,33,C002,1023
1077,E0001,ROL003,2024-10,5,C011,160
1078,E0001,ROL006,2024-10,18.5,C005,573.5
1079,E0001,ROL006,2024-10,31,C016,961
1080,E0001,ROL006,2024-10,37.5,C001,1162.5
1081,E0003,ROL008,2024-10,13,C005,494
1082,E0003,ROL010,2024-10,14.5,C016,406
1083,E0003,ROL010,2024-10,14.5,C016,406
1084,E0006,ROL001,2024-10,36.5,C028,1606
1085,E0006,ROL001,2024-10,55,C002,2420
1086,E0007,ROL001,2024-10,6,C039,264
1087,E0007,ROL001,2024-10,9,C001,396
1088,E0007,ROL001,2024-10,9,C001,396
1089,E0007,ROL008,2024-10,25,C001,950
1090,E0007,ROL008,2024-10,21,C016,798
1091,E0007,ROL008,2024-10,76,C005,2888
1092,E0007,ROL008,2024-10,25,C001,950
1093,E0007,ROL010,2024-10,4,C045,112
1094,E0008,ROL003,2024-10,30,C030,960
1095,E0008,ROL005,2024-10,9.5,C044,275.5
1096,E0008,ROL005,2024-10,14.5,C005,420.5
1097,E0008,ROL005,2024-10,22,C002,638
1098,E0008,ROL005,2024-10,18,C014,522
1099,E0010,ROL002,2024-10,13.5,C012,351
1100,E0010,ROL002,2024-10,20.5,C014,533
1101,E0011,ROL003,2024-10,28,C005,896
1102,E0012,ROL008,2024-10,17,C012,646
1103,E0012,ROL008,2024-10,41,C001,1558
1104,E0012,ROL008,2024-10,41,C005,1558
1105,E0012,ROL010,2024-10,15.5,C038,434
1106,E0015,ROL001,2024-10,3,C001,132
1107,E0015,ROL001,2024-10,3,C002,132
1108,E0015,ROL001,2024-10,2,C041,88
1109,E0015,ROL008,2024-10,16.5,C005,627
1110,E0020,ROL008,2024-10,54,C005,2052
1111,E0020,ROL008,2024-10,22.5,C013,855
1112,E0020,ROL008,2024-10,15,C007,570
1113,E0020,ROL008,2024-10,22.5,C016,855
1114,E0020,ROL010,2024-10,16.5,C048,462
1115,E0023,ROL003,2024-10,14.5,C002,464
1116,E0023,ROL003,2024-10,44,C001,1408
